date	empire	kingdom	phylum	class	order	family	genus	species	size	unit	analysis	biomass	biomass_w  
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aphanizomenon	flos-aquae		ug/l	all	58.4857142857143	31.379931736211
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Planktothrix	rubescens		ug/l	all	1263.16428571429	671.61863536187
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Leptolyngbya	foveolara		ug/l	all	0.0642857142857143	0.0411118798144045
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Limnothrix	redekei		ug/l	all	0.00535714285714286	0.00326624950807115
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	limnetica		ug/l	all	0.0485714285714286	0.0374809014509851
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	sp		ug/l	all	0.0942857142857143	0.128180856627683
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	arcuata		ug/l	all	0.0228571428571429	0.016970389439552
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Merismopediaceae	Aphanocapsa	delicatissima		ug/l	all	1.92857142857143	1.3785163827027
2002-11-06	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Merismopediaceae	Aphanocapsa	sp		ug/l	all	2.57142857142857	1.51614399676754
2002-11-06	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	echinata		ug/l	all	0.0510714285714286	0.0309902973514222
2002-11-06	prokaryota	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Crenotrichaceae	Crenothrix	sp		ug/l	all	0.0446428571428571	0.0151817758042608
2002-12-11	eukaryota									ug/l	biomass only	0.105857142857143	0.0646426217454021
2002-12-11	eukaryota								(<4 um)	ug/l	biomass only	7.88714285714286	4.51337303507081
2002-12-11	eukaryota								(>4 um)	ug/l	biomass only	15.4707142857143	9.46816844126083
2002-12-11	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	intermediate	ug/l	all	12.75	7.60324915708439
2002-12-11	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	large	ug/l	all	3.21428571428571	1.72228564452552
2002-12-11	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	small	ug/l	all	8.14285714285714	4.44011904044232
2002-12-11	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	sp		ug/l	all	8.04285714285714	4.85761374307001
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae						ug/l	biomass only	0.4	0.215260006873522
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Achnanthales	Cocconeidaceae	Cocconeis	sp		ug/l	all	0.114285714285714	0.0637498145873805
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	granulata	(<9 um)	ug/l	all	8.33571428571429	4.57822887365837
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	granulata	(>9 um)	ug/l	all	0.314285714285714	0.191619971140174
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	islandica	(>9 um)	ug/l	all	1.68571428571429	0.991793908343781
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	sp		ug/l	all	0.0571428571428571	0.0194326730294538
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Centrales				(<5 um)	ug/l	biomass only	0.0857142857142857	0.0658075476942599
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Cymbellaceae	Cymbella	sp		ug/l	all	0.285714285714286	0.174328411719134
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	sp		ug/l	all	0.521428571428571	0.383623096678754
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	formosa		ug/l	all	7.97142857142857	4.79652911526584
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	tenuis		ug/l	all	0.235714285714286	0.163877522201908
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	vulgaris		ug/l	all	0.157142857142857	0.172750699354475
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		ug/l	all	0.571428571428571	0.364846565344291
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	crotonensis		ug/l	all	3.94285714285714	2.15589210179084
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens		ug/l	all	0.0714285714285714	0.0971067095664265
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	acus		ug/l	all	0.0285714285714286	0.0285573152053752
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	delicatissima var. angustissima		ug/l	all	0.892857142857143	0.676416978776164
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Melosirales	Melosiraceae	Melosira	varians		ug/l	all	3.96428571428571	2.41702463597265
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Diploneidaceae	Diploneis	sp		ug/l	all	0.0571428571428571	0.00787815237110729
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Tabellariales	Tabellariaceae	Tabellaria	fenestrata		ug/l	all	0.75	0.450243554179128
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	sp		ug/l	all	0.228571428571429	0.150533196878158
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	ocellata		ug/l	all	0.05	0.0679746966964986
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp		ug/l	all	1.08571428571429	0.721759517835044
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(10-18 um)	ug/l	all	1.7	0.911196154352473
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(25-35 um)	ug/l	all	0.785714285714286	0.41428312889082
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	intermediate	ug/l	all	1.71428571428571	1.0369484092803
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	small	ug/l	all	0.145714285714286	0.0664216390148922
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp		ug/l	all	0.657142857142857	0.433848585299422
2002-12-11	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	small (<7 um)	ug/l	all	0.0171428571428571	0.0107136258537606
2002-12-11	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	sp		ug/l	all	0.228571428571429	0.0888440910789338
2002-12-11	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	sp	(<10 um)	ug/l	all	0.114285714285714	0.069679989505518
2002-12-11	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	sp		ug/l	all	43.25	23.93093906187
2002-12-11	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Dinobryon	sp		ug/l	all	0.342857142857143	0.233123834617537
2002-12-11	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	sp		ug/l	all	3.52857142857143	2.46612546201901
2002-12-11	eukaryota	Chromista	Ochrophyta	Dictyochophyceae	Pedinellales	Pedinellaceae	Pseudopedinella	erkensis		ug/l	all	0.235714285714286	0.173821565610188
2002-12-11	eukaryota	Chromista	Ochrophyta	Synurophyceae	Ochromonadales	Ochromonadaceae	Erkenia	subaequiciliata		ug/l	all	0.171428571428571	0.0582980190883615
2002-12-11	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(30-45 um)	ug/l	all	0.357142857142857	0.210125828038937
2002-12-11	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	elongata		ug/l	all	0.607142857142857	0.357213907666192
2002-12-11	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Synuraceae	Spiniferomonas	sp		ug/l	all	0.171428571428571	0.0582980190883615
2002-12-11	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Closteriaceae	Closterium	aciculare		ug/l	all	1.65714285714286	1.10330794827271
2002-12-11	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Closteriaceae	Closterium	acutum		ug/l	all	0.714285714285714	0.559996680235658
2002-12-11	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Closteriaceae	Closterium	sp		ug/l	all	0.464285714285714	0.273163576450618
2002-12-11	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Cosmarium	sp		ug/l	all	0.185714285714286	0.180871437726479
2002-12-11	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	sp		ug/l	all	3.57142857142857	2.12457337384515
2002-12-11	eukaryota	Plantae	Charophyta	Conjugatophyceae	Zygnematales	Zygnemataceae	Mougeotia	sp	small	ug/l	all	1.60714285714286	0.910995086489997
2002-12-11	eukaryota	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Elakatotrichaceae	Elakatothrix	gelatinosa		ug/l	all	0.0142857142857143	0.0194213419132853
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis/Platymonas	sp		ug/l	all	0.0357142857142857	0.0485533547832133
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	sp		ug/l	all	0.214285714285714	0.130649980322846
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	sp		ug/l	all	0.285714285714286	0.0971633651472691
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Chariaceae	Ankyra	sp		ug/l	all	0.0142857142857143	0.0119878761511647
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Tetraedron	minimum		ug/l	all	0.00714285714285714	0.00599393807558237
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Planktosphaeria	gelatinosa		ug/l	all	0.535714285714286	0.417234451965335
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus	sp		ug/l	all	0.142857142857143	0.0796872682342255
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Kirchneriella	sp		ug/l	all	0.457142857142857	0.225844914431481
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Phacotaceae	Phacotus	lenticularis		ug/l	all	0.0714285714285714	0.0464681238688401
2002-12-11	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Volvocaceae	Pandorina	morum		ug/l	all	5.14285714285714	5.0087475062717
2002-12-11	eukaryota	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Botryococcaceae	Botryococcus	braunii		ug/l	all	5.14285714285714	2.51233456390948
2002-12-11	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gonyaulacales	Ceratiaceae	Ceratium	hirundinella		ug/l	all	12.8571428571429	7.79460531018544
2002-12-11	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	helveticum		ug/l	all	37.7142857142857	21.6225295012054
2002-12-11	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	sp		ug/l	all	17.0857142857143	10.7153600006179
2002-12-11	eukaryota	Protozoa	Dinophyta	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	sp		ug/l	all	3.57142857142857	2.23200538620011
2002-12-11	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aphanizomenon	flos-aquae		ug/l	all	17.9857142857143	9.59458746567326
2002-12-11	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Planktothrix	agardhii		ug/l	all	0.0142857142857143	0.00196953809277682
2002-12-11	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Planktothrix	rubescens		ug/l	all	445.678571428571	263.432066629213
2002-12-11	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	sp		ug/l	all	0.0171428571428571	0.0104519984258277
2002-12-11	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Merismopediaceae	Aphanocapsa	delicatissima		ug/l	all	0.0714285714285714	0.0971067095664265
2002-12-11	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	echinata		ug/l	all	0.00571428571428571	0.00336201324862299
2002-12-11	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	pseudovacuolata		ug/l	all	0.0160714285714286	0.00979874852421347
2003-01-08	eukaryota									ug/l	biomass only	0.0932857142857143	0.0544518842964597
2003-01-08	eukaryota								(<4 um)	ug/l	biomass only	2.15428571428571	1.33303319611392
2003-01-08	eukaryota								(>4 um)	ug/l	biomass only	10.615	6.89906696651407
2003-01-08	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	intermediate	ug/l	all	6.75	4.30373490646352
2003-01-08	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	large	ug/l	all	1.71428571428571	1.09857450705116
2003-01-08	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	small	ug/l	all	10.7142857142857	7.8305562058866
2003-01-08	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	sp		ug/l	all	8.32857142857143	5.28072963178483
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae						ug/l	biomass only	1.22857142857143	0.631767126893478
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Achnanthales	Cocconeidaceae	Cocconeis	sp		ug/l	all	0.114285714285714	0.0672402649724597
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	granulata	(<9 um)	ug/l	all	3.3	2.11240346088214
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	islandica	(<9 um)	ug/l	all	6.06428571428571	3.76936871687606
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	islandica	(>9 um)	ug/l	all	3.71428571428571	2.48034746101433
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	sp		ug/l	all	0.696428571428571	0.236835702546469
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	sigmoidea		ug/l	all	0.285714285714286	0.178560430896009
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	sp		ug/l	all	0.571428571428571	0.300395366314927
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Centrales				(<5 um)	ug/l	biomass only	0.1	0.0626940314515713
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Cymbellaceae	Cymbella	sp		ug/l	all	0.228571428571429	0.194096999496789
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	sp		ug/l	all	0.442857142857143	0.233770801191501
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	formosa		ug/l	all	4.94285714285714	2.96320695259263
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Belonastrum	berolinensis		ug/l	all	0.0107142857142857	0.00685197996906742
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	hyemalis		ug/l	all	0.235714285714286	0.0678926011891112
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	mesodon		ug/l	all	0.0571428571428571	0.0357120861792018
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	tenuis		ug/l	all	0.235714285714286	0.204970226414607
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		ug/l	all	0.785714285714286	0.53266697734325
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	crotonensis		ug/l	all	3	1.68072465590865
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	nitzschioides		ug/l	all	0.05	0.0304849954086641
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens		ug/l	all	0.178571428571429	0.129548094075546
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	acus		ug/l	all	0.0714285714285714	0.0462563551977077
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	delicatissima var. angustissima		ug/l	all	1.25	0.747806526790761
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Gyrosigma	sp		ug/l	all	0.285714285714286	0.111055113848667
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Tabellariales	Tabellariaceae	Tabellaria	fenestrata		ug/l	all	1.5	1.05665814256754
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	sp		ug/l	all	0.228571428571429	0.182729672497775
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp		ug/l	all	0.685714285714286	0.432563073565713
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(10-18 um)	ug/l	all	1	0.726723466315076
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	intermediate	ug/l	all	1.14285714285714	0.909287905356659
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	small	ug/l	all	0.72	0.465476176274329
2003-01-08	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	small (<7 um)	ug/l	all	0.0171428571428571	0.010086039745869
2003-01-08	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	sp	(<10 um)	ug/l	all	0.171428571428571	0.190210730059041
2003-01-08	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	sp		ug/l	all	12.625	7.78230290746753
2003-01-08	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Dinobryon	sp		ug/l	all	0.0571428571428571	0.0301296821011506
2003-01-08	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	sp		ug/l	all	3.88571428571429	2.24057354158662
2003-01-08	eukaryota	Chromista	Ochrophyta	Dictyochophyceae	Pedinellales	Pedinellaceae	Pseudopedinella	erkensis		ug/l	all	0.192857142857143	0.0362420067956581
2003-01-08	eukaryota	Chromista	Ochrophyta	Synurophyceae	Ochromonadales	Ochromonadaceae	Erkenia	subaequiciliata		ug/l	all	2.74285714285714	1.90875624123214
2003-01-08	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	acaroides		ug/l	all	0.535714285714286	0.249450052523072
2003-01-08	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	akrokomos		ug/l	all	0.0471428571428571	0.0294624710978415
2003-01-08	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(30-45 um)	ug/l	all	0.357142857142857	0.223200538620011
2003-01-08	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(45-60 um)	ug/l	all	0.714285714285714	0.376621026264382
2003-01-08	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Closteriaceae	Closterium	aciculare		ug/l	all	1.65714285714286	1.04127977526917
2003-01-08	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Closteriaceae	Closterium	acutum		ug/l	all	1.07142857142857	0.594161101547211
2003-01-08	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Cosmarium	sp		ug/l	all	0.557142857142857	0.332244402457963
2003-01-08	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	sp		ug/l	all	2.14285714285714	1.79408919916867
2003-01-08	eukaryota	Plantae	Charophyta	Conjugatophyceae	Zygnematales	Zygnemataceae	Mougeotia	sp	small	ug/l	all	0.860714285714286	0.518599433053434
2003-01-08	eukaryota	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Elakatotrichaceae	Elakatothrix	gelatinosa		ug/l	all	0.0428571428571429	0.0246474523350349
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis/Platymonas	sp		ug/l	all	0.285714285714286	0.1936196733621
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	sp		ug/l	all	0.571428571428571	0.378513220761502
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Chariaceae	Ankyra	ancora		ug/l	all	0.0142857142857143	0.00870999868818975
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Planktosphaeria	gelatinosa		ug/l	all	0.178571428571429	0.0246192261597103
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus	sp		ug/l	all	0.142857142857143	0.0555275569243336
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Kirchneriella	sp		ug/l	all	0.8	0.647196330070693
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Monoraphidium	minutum		ug/l	all	0.0285714285714286	0.00393907618555365
2003-01-08	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Phacotaceae	Phacotus	lenticularis		ug/l	all	0.0714285714285714	0.0457216092963032
2003-01-08	eukaryota	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	sp		ug/l	all	0.0357142857142857	0.0188310513132191
2003-01-08	eukaryota	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Salpingoecaceae	Salpingoeca	ruttneri		ug/l	all	0.0571428571428571	0.0365438931683596
2003-01-08	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gonyaulacales	Ceratiaceae	Ceratium	hirundinella		ug/l	all	12.8571428571429	7.6789246086534
2003-01-08	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	helveticum		ug/l	all	12.5714285714286	7.72782247418329
2003-01-08	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	sp		ug/l	all	6.85714285714286	3.93507633038664
2003-01-08	eukaryota	Protozoa	Dinophyta	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	sp		ug/l	all	3.57142857142857	0.492384523194206
2003-01-08	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aphanizomenon	flos-aquae		ug/l	all	8.32857142857143	5.88223972519551
2003-01-08	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Oscillatoria/Limnothrix/Planktothrix	sp		ug/l	all	0.121428571428571	0.0740349888496128
2003-01-08	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Planktothrix	rubescens		ug/l	all	348.692857142857	209.603560965757
2003-01-08	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Leptolyngbya	foveolara		ug/l	all	0.173571428571429	0.0945469733117754
2003-01-08	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	limnetica		ug/l	all	0.0687142857142857	0.0365474018039351
2003-01-08	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	sp		ug/l	all	0.0721428571428571	0.0481579575611469
2003-01-08	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	echinata		ug/l	all	0.0171428571428571	0.0104519984258277
2003-02-05	eukaryota									ug/l	biomass only	0.0875714285714286	0.0690247898085668
